Ticker,Year,EPS,End
MRSH,2019,3.44,2019-12-31
EBAY,2019,0.69,2019-12-31
RSG,2019,3.34,2019-12-31
ITW,2019,7.78,2019-12-31
TMUS,2019,0.88,2019-12-31
ATO,2019,1.47,2019-12-31
GE,2019,0.06,2019-12-31
ON,2019,0.52,2019-12-31
ES,2019,0.77,2019-12-31
AON,2019,6.42,2019-12-31
SO,2019,4.53,2019-12-31
PODD,2019,0.19,2019-12-31
KEY,2019,1.63,2019-12-31
NI,2019,0.88,2019-12-31
KMB,2019,6.28,2019-12-31
GD,2019,12.09,2019-12-31
MPC,2019,4.0,2019-12-31
UDR,2019,0.33,2019-12-31
DOW,2019,-1.84,2019-12-31
MSFT,2019,1.53,2019-12-31
OMC,2019,1.9,2019-12-31
CNC,2019,3.19,2019-12-31
WAB,2019,1.91,2019-12-31
ODFL,2019,1.81,2019-12-31
ACGL,2019,3.97,2019-12-31
GOOGL,2019,49.59,2019-12-31
EPAM,2019,4.77,2019-12-31
EOG,2019,1.1,2019-12-31
EVRG,2019,2.8,2019-12-31
WM,2019,3.93,2019-12-31
IDXX,2019,4.97,2019-12-31
GNRC,2019,1.14,2019-12-31
CVX,2019,1.55,2019-12-31
INCY,2019,0.51,2019-12-31
WYNN,2019,1.15,2019-12-31
IEX,2019,1.28,2019-12-31
META,2019,6.48,2019-12-31
ZBRA,2019,10.08,2019-12-31
PNC,2019,11.43,2019-12-31
IR,2019,0.78,2019-12-31
BKNG,2019,112.93,2019-12-31
FICO,2019,1.89,2019-12-31
RF,2019,1.51,2019-12-31
OXY,2019,-1.22,2019-12-31
PNW,2019,0.57,2019-12-31
VTRS,2019,0.0,2019-12-31
FIX,2019,0.93,2019-12-31
CL,2019,0.75,2019-12-31
DDOG,2019,-0.12,2019-12-31
VMC,2019,4.67,2019-12-31
CMG,2019,12.62,2019-12-31
AVB,2019,1.2,2019-12-31
URI,2019,4.51,2019-12-31
VLO,2019,2.58,2019-12-31
MPWR,2019,0.75,2019-12-31
AWK,2019,3.44,2019-12-31
FAST,2019,1.38,2019-12-31
POOL,2019,6.57,2019-12-31
DHR,2019,4.11,2019-12-31
CARR,2019,2.44,2019-12-31
PH,2019,4.23,2019-12-31
STE,2019,1.24,2019-12-31
ABT,2019,2.07,2019-12-31
WELL,2019,3.07,2019-12-31
NFLX,2019,4.26,2019-12-31
XEL,2019,0.56,2019-12-31
HON,2019,8.52,2019-12-31
EXR,2019,3.27,2019-12-31
HCA,2019,10.27,2019-12-31
HOOD,2019,-0.48,2019-12-31
NWSA,2019,-0.24,2019-12-31
MOH,2019,11.85,2019-12-31
AXP,2019,8.0,2019-12-31
BAC,2019,2.77,2019-12-31
PLTR,2019,-1.02,2019-12-31
ROL,2019,0.62,2019-12-31
AMCR,2019,0.115,2019-12-31
XOM,2019,3.36,2019-12-31
WEC,2019,3.6,2019-12-31
EME,2019,5.78,2019-12-31
EXE,2019,-35.53,2019-12-31
TER,2019,0.75,2019-12-31
UNH,2019,14.55,2019-12-31
PFE,2019,2.92,2019-12-31
CTRA,2019,1.64,2019-12-31
UHS,2019,9.16,2019-12-31
EW,2019,1.68,2019-12-31
PWR,2019,2.76,2019-12-31
CPT,2019,2.23,2019-12-31
HIG,2019,5.72,2019-12-31
NWS,2019,-0.24,2019-12-31
GLW,2019,1.11,2019-12-31
TXN,2019,1.14,2019-12-31
TRV,2019,3.37,2019-12-31
BR,2019,0.58,2019-12-31
VZ,2019,1.23,2019-12-31
DASH,2019,-15.44,2019-12-31
CF,2019,2.24,2019-12-31
PAYC,2019,3.14,2019-12-31
AFL,2019,1.07,2019-12-31
UBER,2019,-6.81,2019-12-31
LH,2019,8.42,2019-12-31
ROK,2019,2.68,2019-12-31
MCK,2019,-0.66,2019-12-31
VST,2019,1.88,2019-12-31
STT,2019,5.43,2019-12-31
MRNA,2019,-1.55,2019-12-31
ZBH,2019,1.56,2019-12-31
PYPL,2019,2.09,2019-12-31
BALL,2019,1.71,2019-12-31
EA,2019,8.91,2019-12-31
AEP,2019,3.89,2019-12-31
CSGP,2019,0.87,2019-12-31
EXPE,2019,0.52,2019-12-31
TSLA,2019,-0.98,2019-12-31
CTVA,2019,-1.28,2019-12-31
AEE,2019,0.38,2019-12-31
DOV,2019,4.67,2019-12-31
GWW,2019,1.89,2019-12-31
STLD,2019,3.06,2019-12-31
MCD,2019,2.1,2019-12-31
CHRW,2019,4.21,2019-12-31
ANET,2019,3.41,2019-12-31
BKR,2019,0.23,2019-12-31
CNP,2019,0.25,2019-12-31
NEM,2019,3.82,2019-12-31
DOC,2019,0.09,2019-12-31
MCHP,2019,1.97,2019-12-31
HLT,2019,0.62,2019-12-31
BXP,2019,0.91,2019-12-31
PNR,2019,2.1,2019-12-31
EXPD,2019,3.45,2019-12-31
ELV,2019,3.69,2019-12-31
WFC,2019,4.08,2019-12-31
CPAY,2019,10.36,2019-12-31
SLB,2019,-7.32,2019-12-31
MDLZ,2019,2.68,2019-12-31
DGX,2019,6.36,2019-12-31
CMI,2019,14.54,2019-12-31
HUM,2019,20.2,2019-12-31
GILD,2019,4.24,2019-12-31
SPGI,2019,2.22,2019-12-31
PM,2019,4.61,2019-12-31
TFC,2019,3.76,2019-12-31
TPL,2019,41.09,2019-12-31
D,2019,1.21,2019-12-31
APA,2019,-9.43,2019-12-31
TT,2019,5.84,2019-12-31
ED,2019,4.09,2019-12-31
RMD,2019,1.95,2019-12-31
NEE,2019,1.95,2019-12-31
OTIS,2019,2.55,2019-12-31
MLM,2019,9.77,2019-12-31
COP,2019,6.43,2019-12-31
KMI,2019,0.96,2019-12-31
AES,2019,-0.12,2019-12-31
MET,2019,6.1,2019-12-31
HII,2019,13.26,2019-12-31
ECL,2019,1.49,2019-12-31
TYL,2019,3.79,2019-12-31
MAA,2019,3.07,2019-12-31
KIM,2019,0.22,2019-12-31
GPC,2019,4.26,2019-12-31
PSA,2019,7.3,2019-12-31
COF,2019,11.1,2019-12-31
HBAN,2019,1.29,2019-12-31
MO,2019,-0.97,2019-12-31
APD,2019,2.15,2019-12-31
WAT,2019,8.76,2019-12-31
OKE,2019,0.77,2019-12-31
BDX,2019,0.88,2019-12-31
ETR,2019,1.96,2019-12-31
PSX,2019,6.8,2019-12-31
CHTR,2019,7.6,2019-12-31
SYF,2019,5.59,2019-12-31
BK,2019,4.53,2019-12-31
AIG,2019,3.79,2019-12-31
PHM,2019,1.23,2019-12-31
HWM,2019,1.05,2019-12-31
UNP,2019,8.41,2019-12-31
MA,2019,2.08,2019-12-31
EMR,2019,0.53,2019-12-31
LVS,2019,3.5,2019-12-31
WST,2019,0.86,2019-12-31
AXON,2019,-0.21,2019-12-31
PKG,2019,1.44,2019-12-31
MTCH,2019,0.55,2019-12-31
AMT,2019,1.27,2019-12-31
PCG,2019,-14.5,2019-12-31
CCI,2019,1.8,2019-12-31
SYK,2019,1.94,2019-12-31
VICI,2019,1.25,2019-12-31
GS,2019,21.18,2019-12-31
HST,2019,1.26,2019-12-31
SBAC,2019,0.6,2019-12-31
BA,2019,-1.79,2019-12-31
GPN,2019,0.34,2019-12-31
HUBB,2019,7.35,2019-12-31
FFIV,2019,1.62,2019-12-31
ADM,2019,0.9,2019-12-31
KLAC,2019,2.42,2019-12-31
AMZN,2019,6.58,2019-12-31
CSX,2019,4.18,2019-12-31
T,2019,1.9,2019-12-31
MAS,2019,1.6,2019-12-31
SMCI,2019,0.47,2019-12-31
ABBV,2019,5.3,2019-12-31
GL,2019,1.73,2019-12-31
PCAR,2019,1.53,2019-12-31
SCHW,2019,2.69,2019-12-31
LUV,2019,0.98,2019-12-31
BAX,2019,-0.05,2019-12-31
EXC,2019,3.02,2019-12-31
EIX,2019,3.78,2019-12-31
JPM,2019,10.75,2019-12-31
NTRS,2019,6.66,2019-12-31
MMM,2019,7.92,2019-12-31
EG,2019,24.77,2019-12-31
C,2019,2.16,2019-12-31
ICE,2019,0.81,2019-12-31
FCX,2019,-0.17,2019-12-31
LMT,2019,5.32,2019-12-31
RCL,2019,1.31,2019-12-31
SHW,2019,2.71,2019-12-31
PPL,2019,0.49,2019-12-31
UPS,2019,5.14,2019-12-31
LLY,2019,8.93,2019-12-31
FTNT,2019,1.94,2019-12-31
MS,2019,1.33,2019-12-31
ALB,2019,5.03,2019-12-31
INVH,2019,0.27,2019-12-31
APH,2019,1.07,2019-12-31
IFF,2019,4.05,2019-12-31
EQR,2019,2.61,2019-12-31
CHD,2019,2.5,2019-12-31
VRSN,2019,5.17,2019-12-31
LYB,2019,9.59,2019-12-31
DAL,2019,7.32,2019-12-31
CMS,2019,0.59,2019-12-31
NOW,2019,3.36,2019-12-31
PEG,2019,0.86,2019-12-31
NCLH,2019,0.57,2019-12-31
F,2019,0.01,2019-12-31
TROW,2019,2.27,2019-12-31
DUK,2019,5.06,2019-12-31
NVR,2019,241.31,2019-12-31
EFX,2019,0.13,2019-12-31
UAL,2019,11.63,2019-12-31
IQV,2019,0.09,2019-12-31
FSLR,2019,-1.09,2019-12-31
PGR,2019,6.75,2019-12-31
EL,2019,1.55,2019-12-31
NXPI,2019,0.86,2019-12-31
CINF,2019,12.24,2019-12-31
LNT,2019,2.34,2019-12-31
CB,2019,2.59,2019-12-31
RTX,2019,1.33,2019-12-31
LII,2019,2.96,2019-12-31
FOX,2019,1.29,2019-12-31
AMGN,2019,12.96,2019-12-31
FOXA,2019,0.49,2019-12-31
APTV,2019,3.85,2019-12-31
BX,2019,3.03,2019-12-31
FITB,2019,3.38,2019-12-31
TECH,2019,3.13,2019-12-31
ISRG,2019,11.95,2019-12-31
EQIX,2019,1.47,2019-12-31
SPG,2019,6.81,2019-12-31
CAT,2019,10.85,2019-12-31
CLX,2019,3.09,2019-12-31
YUM,2019,4.23,2019-12-31
NSC,2019,10.32,2019-12-31
VRSK,2019,2.75,2019-12-31
MOS,2019,-2.78,2019-12-31
RJF,2019,1.93,2019-12-31
NUE,2019,0.35,2019-12-31
SRE,2019,7.4,2019-12-31
VRTX,2019,4.58,2019-12-31
TTWO,2019,1.44,2019-12-31
ALLE,2019,4.29,2019-12-31
PFG,2019,1.08,2019-12-31
REGN,2019,7.25,2019-12-31
WRB,2019,3.58,2019-12-31
AME,2019,0.97,2019-12-31
AOS,2019,2.24,2019-12-31
BEN,2019,0.7,2019-12-31
L,2019,3.08,2019-12-31
CI,2019,2.63,2019-12-31
DECK,2019,7.21,2019-12-31
NRG,2019,13.48,2019-12-31
O,2019,1.38,2019-12-31
ADP,2019,1.51,2019-12-31
WMB,2019,0.7,2019-12-31
FIS,2019,0.67,2019-12-31
ALGN,2019,5.57,2019-12-31
PG,2019,1.47,2019-12-31
JCI,2019,0.21,2019-12-31
CFG,2019,3.82,2019-12-31
ZTS,2019,3.14,2019-12-31
FTV,2019,0.52,2019-12-31
VTR,2019,0.03,2019-12-31
CDW,2019,5.08,2019-12-31
IP,2019,3.1,2019-12-31
CME,2019,5.93,2019-12-31
IVZ,2019,1.29,2019-12-31
BSX,2019,3.38,2019-12-31
DD,2019,0.67,2019-12-31
BRO,2019,0.27,2019-12-31
CBOE,2019,3.35,2019-12-31
PRU,2019,2.78,2019-12-31
MRK,2019,3.84,2019-12-31
FANG,2019,1.47,2019-12-31
MSCI,2019,1.45,2019-12-31
MSI,2019,1.43,2019-12-31
BIIB,2019,31.47,2019-12-31
PPG,2019,1.23,2019-12-31
IBKR,2019,2.11,2019-12-31
APP,2019,0.36,2019-12-31
MTB,2019,13.76,2019-12-31
TMO,2019,9.24,2019-12-31
WTW,2019,4.2,2019-12-31
DHI,2019,1.17,2019-12-31
TTD,2019,0.24,2019-12-31
IT,2019,2.6,2019-12-31
NDAQ,2019,4.69,2019-12-31
DVN,2019,-0.89,2019-12-31
FE,2019,-0.2,2019-12-31
TRGP,2019,-0.62,2019-12-31
AKAM,2019,0.74,2019-12-31
IRM,2019,0.93,2019-12-31
DXCM,2019,1.01,2019-12-31
AIZ,2019,5.87,2019-12-31
EQT,2019,-4.79,2019-12-31
DTE,2019,1.4,2019-12-31
ALL,2019,5.32,2019-12-31
NOC,2019,-2.43,2019-12-31
DAY,2019,0.55,2019-12-31
KDP,2019,0.29,2019-12-31
DLR,2019,1.51,2019-12-31
CBRE,2019,1.9,2019-12-31
JBHT,2019,1.36,2019-12-31
USB,2019,4.16,2019-12-31
ORLY,2019,18.07,2019-12-31
MGM,2019,3.9,2019-12-31
FISV,2019,1.74,2019-12-31
BLDR,2019,1.92,2019-12-31
FRT,2019,4.61,2019-12-31
XYZ,2019,0.88,2019-12-31
LYV,2019,-0.88,2019-12-31
ETN,2019,5.28,2019-12-31
KO,2019,2.09,2019-12-31
ARE,2019,1.75,2019-12-31
AJG,2019,3.6,2019-12-31
MTD,2019,22.84,2019-12-31
COR,2019,0.91,2019-12-31
JKHY,2019,0.94,2019-12-31
PLD,2019,0.61,2019-12-31
LIN,2019,4.22,2019-12-31
ESS,2019,1.95,2019-12-31
HWM,2020,0.49,2020-03-31
PANW,2020,-2.76,2020-07-31
DPZ,2020,8.7,2020-09-06
SNA,2020,7.69,2020-09-26
SWK,2020,2.47,2020-09-26
AVY,2020,1.8,2020-09-26
CDNS,2020,0.59,2020-09-26
JNJ,2020,1.35,2020-09-27
TDY,2020,2.55,2020-09-27
CAH,2020,-0.86,2020-09-30
TDG,2020,8.96,2020-09-30
WDC,2020,-0.2,2020-10-02
TRMB,2020,0.84,2020-10-02
STX,2020,0.87,2020-10-02
GEN,2020,0.31,2020-10-02
LDOS,2020,3.04,2020-10-02
SWKS,2020,1.48,2020-10-02
J,2020,3.74,2020-10-02
LHX,2020,4.3,2020-10-02
TXT,2020,0.32,2020-10-03
DIS,2020,-1.58,2020-10-03
RVTY,2020,1.58,2020-10-04
CSCO,2020,0.51,2020-10-24
HRL,2020,1.69,2020-10-25
AMAT,2020,3.95,2020-10-25
NVDA,2020,4.67,2020-10-25
DG,2020,2.32,2020-10-30
DELL,2020,2.73,2020-10-30
LOW,2020,6.42,2020-10-30
MDT,2020,0.36,2020-10-30
NTAP,2020,0.62,2020-10-30
ADI,2020,3.31,2020-10-31
CPRT,2020,0.85,2020-10-31
A,2020,2.33,2020-10-31
HPE,2020,-0.25,2020-10-31
KEYS,2020,3.35,2020-10-31
SJM,2020,4.1,2020-10-31
CRWD,2020,-0.11,2020-10-31
ROST,2020,-0.43,2020-10-31
ADSK,2020,0.6,2020-10-31
WDAY,2020,-0.89,2020-10-31
INTU,2020,0.75,2020-10-31
TJX,2020,0.72,2020-10-31
BBY,2020,3.79,2020-10-31
DLTR,2020,3.54,2020-10-31
TGT,2020,5.97,2020-10-31
COO,2020,4.85,2020-10-31
HPQ,2020,2.01,2020-10-31
NDSN,2020,4.32,2020-10-31
WMT,2020,5.51,2020-10-31
SNPS,2020,4.4,2020-10-31
CRM,2020,1.19,2020-10-31
ULTA,2020,1.33,2020-10-31
LULU,2020,1.99,2020-11-01
AVGO,2020,6.62,2020-11-01
HD,2020,9.32,2020-11-01
CPB,2020,1.02,2020-11-01
WSM,2020,4.8,2020-11-01
DE,2020,8.77,2020-11-01
KR,2020,0.81,2020-11-07
AZO,2020,19.05,2020-11-21
COST,2020,2.63,2020-11-22
ADBE,2020,10.94,2020-11-27
DRI,2020,0.74,2020-11-29
GIS,2020,1.12,2020-11-29
LW,2020,1.27,2020-11-29
CAG,2020,1.45,2020-11-29
CCL,2020,-13.2,2020-11-30
MKC,2020,0.75,2020-11-30
FDX,2020,9.4,2020-11-30
LEN,2020,7.88,2020-11-30
JBL,2020,1.33,2020-11-30
ORCL,2020,0.82,2020-11-30
NKE,2020,0.8,2020-11-30
CTAS,2020,5.55,2020-11-30
PAYX,2020,0.76,2020-11-30
ACN,2020,2.37,2020-11-30
FDS,2020,2.66,2020-11-30
MU,2020,0.72,2020-12-03
TEL,2020,1.15,2020-12-25
HOLX,2020,2.53,2020-12-26
TSCO,2020,6.44,2020-12-26
GRMN,2020,5.19,2020-12-26
AMD,2020,2.1,2020-12-26
AAPL,2020,1.7,2020-12-26
RL,2020,-0.64,2020-12-26
SYY,2020,0.13,2020-12-26
INTC,2020,4.98,2020-12-26
PEP,2020,5.14,2020-12-26
HSIC,2020,2.83,2020-12-26
CRL,2020,7.35,2020-12-26
TPR,2020,1.12,2020-12-26
KHC,2020,0.29,2020-12-26
HAS,2020,1.62,2020-12-27
LRCX,2020,6.04,2020-12-27
SBUX,2020,0.53,2020-12-27
QCOM,2020,2.16,2020-12-27
CB,2020,7.82,2020-12-31
VST,2020,1.3,2020-12-31
HOOD,2020,0.01,2020-12-31
ELV,2020,18.23,2020-12-31
NTRS,2020,5.48,2020-12-31
EME,2020,2.41,2020-12-31
MOH,2020,11.4,2020-12-31
CI,2020,23.17,2020-12-31
BX,2020,1.5,2020-12-31
SRE,2020,12.93,2020-12-31
EW,2020,1.32,2020-12-31
RMD,2020,1.24,2020-12-31
PLD,2020,0.38,2020-12-31
MCD,2020,6.35,2020-12-31
MTCH,2020,0.73,2020-12-31
PEG,2020,3.78,2020-12-31
VICI,2020,1.76,2020-12-31
ROL,2020,0.53,2020-12-31
TT,2020,3.56,2020-12-31
ANET,2020,8.35,2020-12-31
CHD,2020,3.18,2020-12-31
FIS,2020,0.26,2020-12-31
APH,2020,1.19,2020-12-31
FANG,2020,-28.59,2020-12-31
DXCM,2020,5.23,2020-12-31
TYL,2020,4.87,2020-12-31
EMR,2020,0.74,2020-12-31
AMGN,2020,2.78,2020-12-31
CPT,2020,1.24,2020-12-31
NOW,2020,0.61,2020-12-31
TRV,2020,5.13,2020-12-31
ROK,2020,5.11,2020-12-31
UBER,2020,-3.86,2020-12-31
MAA,2020,2.2,2020-12-31
JCI,2020,0.62,2020-12-31
FSLR,2020,3.76,2020-12-31
MA,2020,6.4,2020-12-31
VRSK,2020,4.38,2020-12-31
FITB,2020,1.84,2020-12-31
JPM,2020,8.89,2020-12-31
TRGP,2020,-7.26,2020-12-31
ALB,2020,3.53,2020-12-31
EIX,2020,1.98,2020-12-31
PRU,2020,2.04,2020-12-31
WTW,2020,7.68,2020-12-31
ABT,2020,2.52,2020-12-31
AOS,2020,2.13,2020-12-31
MAS,2020,4.6,2020-12-31
NSC,2020,2.65,2020-12-31
ADM,2020,3.16,2020-12-31
JKHY,2020,0.94,2020-12-31
CINF,2020,6.52,2020-12-31
EA,2020,2.63,2020-12-31
UAL,2020,-25.3,2020-12-31
MRNA,2020,-1.96,2020-12-31
ABBV,2020,2.73,2020-12-31
LYV,2020,-8.12,2020-12-31
BK,2020,3.84,2020-12-31
EXPD,2020,4.14,2020-12-31
MSI,2020,5.58,2020-12-31
XEL,2020,2.79,2020-12-31
DTE,2020,1.42,2020-12-31
EXPE,2020,-2.89,2020-12-31
DASH,2020,-7.39,2020-12-31
ZTS,2020,3.44,2020-12-31
VZ,2020,4.3,2020-12-31
NEM,2020,3.52,2020-12-31
LH,2020,15.99,2020-12-31
LIN,2020,4.75,2020-12-31
BXP,2020,5.55,2020-12-31
CF,2020,1.48,2020-12-31
ESS,2020,8.69,2020-12-31
APP,2020,-0.58,2020-12-31
TMO,2020,16.09,2020-12-31
TSLA,2020,0.74,2020-12-31
O,2020,0.33,2020-12-31
TER,2020,4.72,2020-12-31
L,2020,1.45,2020-12-31
CAT,2020,5.51,2020-12-31
NWS,2020,0.39,2020-12-31
DD,2020,-4.01,2020-12-31
BKNG,2020,1.45,2020-12-31
EXR,2020,3.71,2020-12-31
GWW,2020,3.14,2020-12-31
RTX,2020,0.09,2020-12-31
PWR,2020,3.15,2020-12-31
DUK,2020,1.72,2020-12-31
EQR,2020,2.45,2020-12-31
CBOE,2020,4.28,2020-12-31
NWSA,2020,0.39,2020-12-31
LMT,2020,24.4,2020-12-31
BA,2020,-20.88,2020-12-31
SPGI,2020,1.89,2020-12-31
MTD,2020,25.24,2020-12-31
DHI,2020,2.17,2020-12-31
LVS,2020,-2.21,2020-12-31
EXC,2020,2.01,2020-12-31
DOW,2020,1.64,2020-12-31
ES,2020,3.56,2020-12-31
EVRG,2020,2.72,2020-12-31
CNC,2020,3.17,2020-12-31
XYL,2020,1.41,2020-12-31
AES,2020,0.48,2020-12-31
BRO,2020,0.34,2020-12-31
DGX,2020,10.62,2020-12-31
TPL,2020,22.7,2020-12-31
NDAQ,2020,5.67,2020-12-31
CBRE,2020,0.94,2020-12-31
AIZ,2020,2.27,2020-12-31
RCL,2020,-27.05,2020-12-31
NFLX,2020,1.23,2020-12-31
WRB,2020,2.84,2020-12-31
CNP,2020,-1.79,2020-12-31
LLY,2020,6.82,2020-12-31
EL,2020,3.84,2020-12-31
AFL,2020,1.36,2020-12-31
AJG,2020,0.74,2020-12-31
LII,2020,2.92,2020-12-31
EG,2020,12.81,2020-12-31
TXN,2020,6.05,2020-12-31
CDW,2020,5.53,2020-12-31
RJF,2020,1.52,2020-12-31
EXE,2020,-42.54,2020-12-31
DOV,2020,4.74,2020-12-31
MSCI,2020,7.19,2020-12-31
ZBH,2020,-0.67,2020-12-31
ROP,2020,9.08,2020-12-31
MAR,2020,-0.82,2020-12-31
KEY,2020,1.28,2020-12-31
UDR,2020,0.2,2020-12-31
MGM,2020,-2.02,2020-12-31
MPWR,2020,3.67,2020-12-31
EOG,2020,-1.04,2020-12-31
WYNN,2020,-19.37,2020-12-31
FICO,2020,2.97,2020-12-31
RF,2020,1.03,2020-12-31
VTRS,2020,-1.11,2020-12-31
MPC,2020,-15.13,2020-12-31
CVX,2020,-2.96,2020-12-31
BR,2020,1.06,2020-12-31
FAST,2020,1.5,2020-12-31
SLB,2020,-7.57,2020-12-31
KMB,2020,6.9,2020-12-31
ATO,2020,1.71,2020-12-31
ETR,2020,6.94,2020-12-31
AKAM,2020,0.7,2020-12-31
MLM,2020,11.56,2020-12-31
COF,2020,5.19,2020-12-31
ECL,2020,-4.2,2020-12-31
MDLZ,2020,2.48,2020-12-31
CMG,2020,6.82,2020-12-31
DLR,2020,1.01,2020-12-31
PTC,2020,0.2,2020-12-31
NI,2020,0.18,2020-12-31
XYZ,2020,0.48,2020-12-31
RSG,2020,3.03,2020-12-31
MRSH,2020,0.74,2020-12-31
ACGL,2020,1.32,2020-12-31
ZBRA,2020,3.73,2020-12-31
BMY,2020,-3.99,2020-12-31
KDP,2020,0.94,2020-12-31
FRT,2020,1.62,2020-12-31
WAB,2020,2.18,2020-12-31
APTV,2020,1.05,2020-12-31
BSX,2020,-0.08,2020-12-31
APA,2020,-12.86,2020-12-31
MCK,2020,-32.29,2020-12-31
KLAC,2020,5.67,2020-12-31
LYB,2020,2.55,2020-12-31
REGN,2020,10.9,2020-12-31
MCHP,2020,0.07,2020-12-31
MOS,2020,1.76,2020-12-31
XOM,2020,-5.25,2020-12-31
APO,2020,0.44,2020-12-31
D,2020,-0.56,2020-12-31
EQIX,2020,4.22,2020-12-31
SBAC,2020,0.22,2020-12-31
PHM,2020,5.19,2020-12-31
MS,2020,6.55,2020-12-31
EFX,2020,4.28,2020-12-31
YUM,2020,2.99,2020-12-31
EQT,2020,-3.71,2020-12-31
PSA,2020,6.29,2020-12-31
VMC,2020,4.41,2020-12-31
KIM,2020,0.46,2020-12-31
APD,2020,2.18,2020-12-31
EBAY,2020,1.23,2020-12-31
EPAM,2020,5.87,2020-12-31
CHTR,2020,15.85,2020-12-31
MCO,2020,9.48,2020-12-31
KMI,2020,0.05,2020-12-31
VRTX,2020,2.32,2020-12-31
CARR,2020,1.02,2020-12-31
FFIV,2020,1.43,2020-12-31
NEE,2020,0.0,2020-12-31
T,2020,-0.75,2020-12-31
TTD,2020,0.52,2020-12-31
MTB,2020,9.94,2020-12-31
SCHW,2020,0.57,2020-12-31
UNP,2020,2.05,2020-12-31
MSFT,2020,3.88,2020-12-31
AON,2020,8.49,2020-12-31
ETN,2020,3.51,2020-12-31
COR,2020,1.83,2020-12-31
CHRW,2020,3.74,2020-12-31
IVZ,2020,1.14,2020-12-31
MET,2020,5.72,2020-12-31
OTIS,2020,0.58,2020-12-31
ALGN,2020,22.55,2020-12-31
AME,2020,3.8,2020-12-31
ODFL,2020,5.71,2020-12-31
PG,2020,3.22,2020-12-31
STLD,2020,2.61,2020-12-31
DECK,2020,12.44,2020-12-31
BAC,2020,1.88,2020-12-31
ADP,2020,1.51,2020-12-31
AVB,2020,5.89,2020-12-31
CSX,2020,0.33,2020-12-31
MMM,2020,9.43,2020-12-31
HCA,2020,11.1,2020-12-31
CFG,2020,2.22,2020-12-31
SYK,2020,1.51,2020-12-31
INCY,2020,0.68,2020-12-31
FTV,2020,3.55,2020-12-31
GLW,2020,0.54,2020-12-31
CCI,2020,2.36,2020-12-31
PM,2020,1.27,2020-12-31
FTNT,2020,0.6,2020-12-31
PNC,2020,16.99,2020-12-31
ITW,2020,6.66,2020-12-31
WAT,2020,3.51,2020-12-31
INVH,2020,0.35,2020-12-31
IQV,2020,1.46,2020-12-31
CMCSA,2020,0.74,2020-12-31
GILD,2020,1.24,2020-12-31
AEE,2020,3.53,2020-12-31
USB,2020,3.06,2020-12-31
UNH,2020,16.23,2020-12-31
KO,2020,1.8,2020-12-31
IBKR,2020,2.44,2020-12-31
BDX,2020,3.38,2020-12-31
BKR,2020,-14.73,2020-12-31
C,2020,1.93,2020-12-31
PPG,2020,4.47,2020-12-31
GNRC,2020,2.02,2020-12-31
HST,2020,-1.04,2020-12-31
PNR,2020,0.62,2020-12-31
GOOGL,2020,59.15,2020-12-31
WMB,2020,0.17,2020-12-31
WEC,2020,0.76,2020-12-31
WM,2020,3.54,2020-12-31
SHW,2020,1.51,2020-12-31
NRG,2020,2.08,2020-12-31
PODD,2020,0.11,2020-12-31
IP,2020,0.39,2020-12-31
CTSH,2020,2.58,2020-12-31
AXP,2020,1.76,2020-12-31
ALLE,2020,3.41,2020-12-31
PCAR,2020,1.17,2020-12-31
CME,2020,5.88,2020-12-31
WY,2020,1.07,2020-12-31
GL,2020,6.9,2020-12-31
AMP,2020,1.46,2020-12-31
AMZN,2020,42.64,2020-12-31
VTR,2020,0.29,2020-12-31
CTRA,2020,0.33,2020-12-31
TFC,2020,3.11,2020-12-31
FOX,2020,2.22,2020-12-31
ALL,2020,17.53,2020-12-31
PCG,2020,-1.05,2020-12-31
CLX,2020,2.06,2020-12-31
UHS,2020,11.06,2020-12-31
WST,2020,4.68,2020-12-31
GE,2020,2.22,2020-12-31
ORLY,2020,23.74,2020-12-31
SPG,2020,0.86,2020-12-31
PH,2020,5.97,2020-12-31
GPN,2020,0.61,2020-12-31
OXY,2020,-17.06,2020-12-31
TECH,2020,1.2,2020-12-31
SMCI,2020,1.05,2020-12-31
CEG,2020,0.0,2020-12-31
CL,2020,3.15,2020-12-31
DDOG,2020,-0.08,2020-12-31
IT,2020,2.99,2020-12-31
HIG,2020,1.48,2020-12-31
HUBB,2020,6.46,2020-12-31
ISRG,2020,3.11,2020-12-31
BEN,2020,0.67,2020-12-31
NUE,2020,1.31,2020-12-31
WELL,2020,2.36,2020-12-31
FOXA,2020,2.22,2020-12-31
COIN,2020,1.58,2020-12-31
LUV,2020,-1.54,2020-12-31
TMUS,2020,0.6,2020-12-31
IR,2020,-0.09,2020-12-31
BAX,2020,0.33,2020-12-31
HON,2020,1.94,2020-12-31
DVA,2020,6.46,2020-12-31
POOL,2020,9.14,2020-12-31
PFG,2020,5.08,2020-12-31
TTWO,2020,3.23,2020-12-31
STE,2020,1.34,2020-12-31
ED,2020,3.29,2020-12-31
WBD,2020,1.82,2020-12-31
WFC,2020,0.42,2020-12-31
IFF,2020,3.25,2020-12-31
PFE,2020,1.65,2020-12-31
FIX,2020,4.11,2020-12-31
NOC,2020,1.98,2020-12-31
DAL,2020,-19.49,2020-12-31
MRK,2020,2.79,2020-12-31
PAYC,2020,2.49,2020-12-31
JBHT,2020,4.79,2020-12-31
